"forecast_date","target","target_end_date","location","type","quantile","value"
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.35,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.4,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.45,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.5,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.55,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.6,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.65,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.7,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.75,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.8,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.85,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.9,2
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.95,2
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.975,3
2023-11-14,"3 wk ahead inc death",2023-12-03,"LI","quantile",0.99,3
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","point",NA,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.2,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.25,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.3,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.35,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.4,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.45,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.5,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.55,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.6,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.65,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.7,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.75,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.8,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.85,2
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.9,2
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.95,2
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.975,3
2023-11-14,"4 wk ahead inc death",2023-12-10,"LI","quantile",0.99,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","point",NA,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.01,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.025,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.05,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.1,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.15,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.2,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.25,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.3,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.35,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.4,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.45,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.5,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.55,6
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.6,10
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.65,14
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.7,18
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.75,23
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.8,29
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.85,35
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.9,43
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.95,54
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.975,64
2023-11-14,"1 wk ahead inc death",2023-11-19,"LT","quantile",0.99,76
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","point",NA,2
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.01,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.025,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.05,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.1,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.15,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.2,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.25,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.3,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.35,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.4,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.45,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.5,2
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.55,7
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.6,12
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.65,18
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.7,23
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.75,30
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.8,36
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.85,45
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.9,55
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.95,70
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.975,83
2023-11-14,"2 wk ahead inc death",2023-11-26,"LT","quantile",0.99,99
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","point",NA,3
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.01,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.025,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.05,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.1,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.15,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.2,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.25,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.3,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.35,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.4,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.45,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.5,3
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.55,9
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.6,16
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.65,22
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.7,29
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.75,37
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.8,46
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.85,56
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.9,68
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.95,85
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.975,102
2023-11-14,"3 wk ahead inc death",2023-12-03,"LT","quantile",0.99,121
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","point",NA,4
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.2,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.25,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.3,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.35,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.4,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.45,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.5,3
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.55,11
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.6,19
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.65,27
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.7,36
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.75,45
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.8,55
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.85,68
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.9,83
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.95,107
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.975,124
2023-11-14,"4 wk ahead inc death",2023-12-10,"LT","quantile",0.99,144
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","point",NA,6
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.01,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.025,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.05,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.1,1
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.15,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.2,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.25,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.3,4
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.35,5
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.4,5
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.45,6
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.5,6
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.55,7
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.6,7
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.65,8
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.7,8
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.75,9
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.8,10
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.85,10
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.9,12
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.95,13
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.975,14
2023-11-14,"1 wk ahead inc death",2023-11-19,"LU","quantile",0.99,16
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","point",NA,6
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.01,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.025,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.05,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.1,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.15,1
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.2,2
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.25,3
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.3,3
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.35,4
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.4,5
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.45,6
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.5,6
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.55,7
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.6,8
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.65,8
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.7,9
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.75,10
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.8,11
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.85,12
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.9,13
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.95,15
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.975,16
2023-11-14,"2 wk ahead inc death",2023-11-26,"LU","quantile",0.99,18
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","point",NA,6
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.01,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.025,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.05,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.1,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.15,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.2,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.25,2
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.3,3
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.35,4
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.4,5
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.45,6
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.5,6
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.55,7
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.6,8
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.65,9
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.7,9
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.75,10
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.8,11
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.85,13
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.9,14
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.95,16
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.975,18
2023-11-14,"3 wk ahead inc death",2023-12-03,"LU","quantile",0.99,21
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","point",NA,6
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.2,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.25,2
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.3,3
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.35,4
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.4,5
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.45,5
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.5,6
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.55,7
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.6,8
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.65,9
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.7,10
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.75,11
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.8,12
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.85,13
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.9,15
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.95,17
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.975,19
2023-11-14,"4 wk ahead inc death",2023-12-10,"LU","quantile",0.99,22
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","point",NA,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.01,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.025,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.05,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.1,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.15,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.2,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.25,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.3,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.35,1
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.4,1
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.45,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.5,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.55,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.6,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.65,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.7,4
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.75,4
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.8,5
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.85,5
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.9,6
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.95,7
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.975,8
2023-11-14,"1 wk ahead inc death",2023-11-19,"MT","quantile",0.99,9
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","point",NA,2
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.01,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.025,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.05,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.1,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.15,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.2,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.25,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.3,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.35,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.4,1
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.45,1
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.5,2
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.55,2
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.6,3
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.65,3
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.7,4
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.75,4
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.8,5
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.85,6
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.9,7
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.95,8
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.975,9
2023-11-14,"2 wk ahead inc death",2023-11-26,"MT","quantile",0.99,10
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","point",NA,2
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.01,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.025,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.05,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.1,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.15,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.2,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.25,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.3,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.35,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.4,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.45,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.5,2
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.55,2
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.6,3
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.65,3
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.7,4
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.75,5
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.8,5
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.85,6
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.9,7
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.95,9
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.975,10
2023-11-14,"3 wk ahead inc death",2023-12-03,"MT","quantile",0.99,12
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","point",NA,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.2,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.25,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.3,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.35,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.4,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.45,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.5,2
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.55,2
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.6,3
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.65,3
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.7,4
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.75,5
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.8,6
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.85,7
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.9,8
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.95,10
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.975,11
2023-11-14,"4 wk ahead inc death",2023-12-10,"MT","quantile",0.99,13
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","point",NA,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.01,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.025,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.05,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.1,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.15,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.2,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.25,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.3,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.35,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.4,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.45,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.5,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.55,10
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.6,18
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.65,26
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.7,35
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.75,44
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.8,54
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.85,66
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.9,82
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.95,106
2023-11-14,"1 wk ahead inc death",2023-11-19,"NL","quantile",0.975,126
